id,title,description,date,url,source,country,category
236,"International Space Station welcomes its first astronauts from India, Poland and Hungary","The first astronauts in more than 40 years from India, Poland and Hungary have arrived at the International Space Station, ferried there by SpaceX on a private flight",2025-06-26,https://abcnews.go.com/Technology/wireStory/international-space-station-welcomes-astronauts-india-poland-hungary-123222173,ABC,India,Technology
237,Federal judge sides with Meta in AI copyright case,Federal judge sides with Meta in AI copyright case but leaves door open for similar lawsuits,2025-06-25,https://abcnews.go.com/Technology/wireStory/federal-judge-sides-meta-ai-copyright-case-leaves-123213386,ABC,Saint Kitts and Nevis,Technology
238,Judge dismisses authors' copyright lawsuit against Meta over AI training,A federal judge on Wednesday sided with Facebook parent Meta Platforms in dismissing a copyright infringement lawsuit from a group of authors who accused the company of stealing their works to train its artificial intelligence technology,2025-06-25,https://abcnews.go.com/Technology/wireStory/judge-dismisses-authors-copyright-lawsuit-meta-ai-training-123212895,ABC,Saint Kitts and Nevis,Technology
239,"Astronauts from India, Poland and Hungary blast off on a privately funded trip to the space station","India, Poland and Hungary are back in human spaceflight",2025-06-25,https://abcnews.go.com/Technology/wireStory/astronauts-india-poland-hungary-blast-off-privately-funded-123183480,ABC,India,Technology
240,Drone debris found in Ukraine indicates Russia is using new technology from Iran,"Last week, Ukrainian drone hunters searching through the debris of Russia's nightly assault on their cities found a drone that was different to the rest",2025-06-25,https://abcnews.go.com/Technology/wireStory/drone-debris-found-ukraine-russia-new-technology-iran-123182905,ABC,Ukraine,Technology
241,Iranian-backed hackers go to work after US strikes,"Hackers backing Iran have targeted U.S. banks, defense contractors and oil industry companies following American strikes on Iranian nuclear facilities",2025-06-25,https://abcnews.go.com/Technology/wireStory/iranian-backed-hackers-work-after-us-strikes-123181992,ABC,United States,Technology
242,Volunteers use the universal language of music to soothe stressed shelter animals,It is often said music is the universal language of humanity,2025-06-25,https://abcnews.go.com/Technology/wireStory/volunteers-universal-language-music-soothe-stressed-shelter-animals-123181985,ABC,Unknown,Technology
243,Buying US Steel: Nippon Steel’s Purchase Becomes Tariff Bargaining Chip,"No Choice but to Swallow the &ldquo;Golden Share&rdquo;Nippon Steel&rsquo;s acquisition of US Steel followed a long, rocky road due to resistance from the US government under President Joe Biden and t...",,https://www.nippon.com/en/in-depth/a10401/,Nippon.com,Japan,General
244,Udon: Thick and Chewy Japanese Noodles,"Many Ways to EatUdon is one of Japan&rsquo;s most popular type of noodle. Thick and chewy, it is enjoyed most simply in a dashi-based broth as kakeudon. Other basic types are kitsune udon, which is to...",,https://www.nippon.com/en/guide-to-japan/cs00008/,Nippon.com,Japan,General
245,Record Number of Child Abuse Cases in Japan in 2024,"Number of Cases RisingJapan&rsquo;s National Police Agency recently announced that police across the country handled 2,649 cases of child abuse in 2024. This was a year-on-year increase of 264 cases, ...",,https://www.nippon.com/en/japan-data/h02437/,Nippon.com,Japan,General
246,"Roughhousing with the Deity: Three Festivals in Ishikawa, Kumamoto, and Shiga Prefectures","The Rougher the BetterIn a typical Japanese matsuri, a deity is carried from its shrine and placed in a mikoshi, often an elaborately decorated portable shrine. Borne by parishioners, the mikoshi make...",,https://www.nippon.com/en/guide-to-japan/gu019016/,Nippon.com,Japan,General
247,Mount Fuji Climbing Season,"Taking On Japan's Tallest PeakMount Fuji is Japan&rsquo;s tallest mountain, rising 3,776 meters above sea level. In 2013, it was registered as a UNESCO World Heritage site for its status as a &ldquo;s...",,https://www.nippon.com/en/guide-to-japan/cs00007/,Nippon.com,Japan,General
248,A Fresh Approach Gives Dementia Patients New Meaning,"A Bamboo Bench Built in One HourMachida, with a population of 430,000, is a commuter city located on Tokyo&rsquo;s southern edge, but its residential area is close to hilly, forested areas. One mornin...",,https://www.nippon.com/en/japan-topics/c15002/,Nippon.com,Japan,General
249,Reading the Tokyo Tea Leaves: Metropolitan Assembly Election Clues to the Upcoming Upper House Contest,"Tough Times Continue for the LDPIn the 2021 election for the Tokyo Metropolitan Assembly, the Liberal Democratic Party won 33 seats, carving out a position of power for itself as the largest single pa...",,https://www.nippon.com/en/in-depth/d01148/,Nippon.com,Japan,Politics
250,Japanese Parents Struggle to Balance Work and Childcare,"Work or Quit?A survey of Japanese parents found that many considered resigning from their jobs or actually did so, due to childcare. The survey was conducted by the job-information provider Mynavi in ...",,https://www.nippon.com/en/japan-data/h02432/,Nippon.com,Japan,General
251,Foodpict: Ingredient Pictograms from Japan to the World (Expo),Inspired by Childhood ExperiencesJapan introduced pictograms for the Olympics at the 1964 games in Tokyo and their help in identifying each sport at a glance made them a mainstay of the event. In the ...,,https://www.nippon.com/en/japan-topics/g02525/,Nippon.com,Japan,Sports
252,Paso: Honduran Coffee Along Kamakura’s Backstreets,A Quiet Caf&eacute; Down a Seaside AlleyTucked into a narrow lane in Sakanoshita&mdash;a neighborhood that melds Kamakura&rsquo;s historic charm with a seaside lifestyle&mdash;is a quiet and welcoming...,,https://www.nippon.com/en/japan-topics/b11702/,Nippon.com,Japan,General
253,Bathing and “Purity”: Cleanliness and Nationalism in Modern Japan,"The Daily SoakIn the spring of 2024, the phrase &ldquo;bath cancelling community,&rdquo; or &ldquo;furo kyanseru kaiwai&rdquo; began trending on Japanese social media. Some young people had decided th...",,https://www.nippon.com/en/japan-topics/g02522/,Nippon.com,Japan,General
254,Manga-Predicted Megaquake? Baseless Rumors of July Disaster in Japan Deter Some Visitors,"Disastrous Rumors FlyRumors of a major earthquake set to hit Japan on July 5, 2025, based on a prediction of catastrophe in a dream depicted in a 2021 manga by Tatsuki Ryō, have been spreading online....",,https://www.nippon.com/en/japan-data/h02459/,Nippon.com,Japan,General
255,Hanging of Zama Killer is Japan’s First Execution Since 2022,"Shiraishi Takahiro became the first person to be executed in Japan for nearly three years on June 27, 2025. He murdered nine people in 2017 in Zama, Kanagawa.From August to October 2017, Shiraishi lur...",,https://www.nippon.com/en/japan-data/h02460/,Nippon.com,Japan,General
256,Bāchan Business: Fukuoka Initiative Provides Income and Purpose for Women in Their Golden Years,"Living with PurposeThe firm Ukihanotakara launched in 2019 with the catchy motto &ldquo;Rural Grannies to Japan&rsquo;s Rescue!&rdquo; Founded by Ōkuma Mitsuru, the company has gained attention for it...",,https://www.nippon.com/en/japan-topics/b107013/,Nippon.com,Japan,Business
257,Japan Targets 2% Defense Spending,"Fiscal 2027 Target of 2%In 1976, Prime Minister Miki Takeo decided to cap Japan&rsquo;s defense spending at 1% of GNP to act as a limit on militarization. While the administration of Prime Minister Na...",,https://www.nippon.com/en/japan-data/h02457/,Nippon.com,Japan,Politics
258,Higher Education and Economic Inequality in Japan: Why Boosting Financial Aid Won’t Work,"Neoliberalism and EducationSince government policy fell under the global sway of neoliberalism, economic inequality has emerged as an increasingly worrying issue worldwide. Japan today is no exception...",,https://www.nippon.com/en/in-depth/d01138/,Nippon.com,Japan,General
259,Rotenburo: Bathing in the Open Air,"RotenburoRotenburo are open-air baths that allow bathers to enjoy the distinct experience of taking a dip outside among the elements. Many rotenburo take advantage of stunning natural settings, such a...",,https://www.nippon.com/en/guide-to-japan/cs00006/,Nippon.com,Japan,General
260,Some Japanese Parents Turn to AI for Childcare Support,Turning to AI for Guidance?The parenting support website Baby Calendar conducted a survey in late May on parenting and the use of AI. The survey targeted 564 men and women with children under the age ...,,https://www.nippon.com/en/japan-data/h02445/,Nippon.com,Japan,Technology
261,Wally Yonamine: The Hawaiian Star Who Helped Shape Japanese Baseball,"A Nisei Athlete Heads Back to JapanOn June 24, 1925, Kaname Yonamine was born in Maui in the Territory of Hawaii to immigrant parents hailing from Okinawa and Hiroshima. His was a tough childhood spen...",,https://www.nippon.com/en/japan-topics/bg900567/,Nippon.com,Japan,Sports
262,Kitagawa Utamaro: The Ukiyo-e Legend and His Prints of Edo Beauties,"Pictures of ActorsKitagawa Utamaro (?&ndash;1806) was undoubtedly Japan&rsquo;s greatest artist of bijinga (pictures of beautiful women) in the ukiyo-e genre, but like many working in ukiyo-e, it took...",,https://www.nippon.com/en/japan-topics/b11602/,Nippon.com,Japan,Entertainment
263,Steve Renouf apologises after drink driving charge,Mr Renouf has been charged with driving under the influence of liquor after allegedly being pulled over by police in Brisbane's inner north.,2025-07-02,https://www.abc.net.au/news/2025-07-02/steve-renouf-apologises-drink-driving/105488154,ABC Australia,Australia,General
264,Live: Reds strike twice in rollicking performance against British and Irish Lions,"The British and Irish Lions play their second match on Australian soil in this tour, taking on the Queensland Reds in Brisbane. Follow all the action from Lang Park, live.",2025-07-02,https://www.abc.net.au/news/2025-07-02/live-updates-queensland-reds-vs-british-and-irish-lions/105485592,ABC Australia,Australia,General
265,Meet the competitive centenarian challenging the ageing stereotype,"Henry Young says it is ""ridiculous"" he is playing international tennis competitions at 101, but even more so that there are not many others like him.",2025-07-02,https://www.abc.net.au/news/2025-07-02/centenarian-tennis-player-henry-young-stays-active/105484798,ABC Australia,Australia,Sports
266,Australia's fragile top order bolstered ahead of Windies Test,Steve Smith is set to bat with a splint on his dislocated finger when he returns for Australia's second Test against the West Indies in Grenada.,2025-07-02,https://www.abc.net.au/news/2025-07-02/steve-smith-returns-from-injury-for-second-west-indies-test/105486372,ABC Australia,Australia,General
267,Herbert makes it nine Aussies in this year's Open Championship golf major,"Lucas Herbert has successfully qualified for the 153rd Open Championship, giving Australia a nine-strong contingent at Royal Portrush.",2025-07-02,https://www.abc.net.au/news/2025-07-02/lucas-herbet-joins-eight-other-australians-open-championship/105486104,ABC Australia,Australia,Sports
268,AFL players say fines for umpire contact 'aren't proportionate',The AFL Players' Association has hit out as the league's latest umpire contact crackdown puts a number of stars at the risk of potential suspensions.,2025-07-02,https://www.abc.net.au/news/2025-07-02/afl-umpire-contact-crackdown-players-association-disappointed/105485584,ABC Australia,Australia,Sports
269,'We can go a long way': In-demand Port star rejects rivals to sign new deal,Miles Bergan signs a new deal to remain with Port Adelaide in the midst of a breakout season playing in a new midfield role.,2025-07-02,https://www.abc.net.au/news/2025-07-02/afl-miles-bergman-port-adelaide-contract-extension/105485172,ABC Australia,Australia,General
270,Cuba's volleyball team blocked from US due to new visa restrictions,The Cuban women's volleyball team has been denied entry into Puerto Rico due to new visa restrictions that could impact future tournaments.,2025-07-01,https://www.abc.net.au/news/2025-07-02/cuba-volleyball-team-blocked-from-entering-usa/105484592,ABC Australia,Australia,Sports
271,Gauff and Zverev headline stunning list of first-round Wimbledon exits,Coco Gauff becomes just the third woman in the Open era to lose in the first round at Wimbledon immediately after claiming the French Open title.,2025-07-01,https://www.abc.net.au/news/2025-07-02/tennis-coco-gauff-pegula-top-seeds-eliminated-at-wimbledon/105484120,ABC Australia,Australia,General
272,Nervous Kasatkina vomits courtside before leading Aussie Wimbledon revival,"Daria Kasatkina overcomes a huge bout of nerves before her Wimbledon debut representing Australia, as Alex de Minaur, Aleksandar Vukic and Rinky Hijikata help lead an Aussie revival on day two.",2025-07-01,https://www.abc.net.au/news/2025-07-02/tennis-wimbledon-day-2-aussie-wrap-kasatkina-de-minaur/105484088,ABC Australia,Australia,General
273,'From a bygone era': Lynch cops mammoth ban for hit on Butts,Richmond forward Tom Lynch is suspended for five weeks for his hit on Adelaide's Jordon Butts.,2025-07-01,https://www.abc.net.au/news/2025-07-01/lynch-banned-for-hit-on-butts-in-afl-case/105483492,ABC Australia,Australia,Sports
274,Manchester City knocked out of Club World Cup in extra-time boilover,"Manchester City is shocked by two extra-time goals by Al-Hilal, knocking them out of the Club World Cup in the round of 16.",2025-07-01,https://www.abc.net.au/news/2025-07-01/al-hilal-beats-manchester-city-club-world-cup/105482700,ABC Australia,Australia,General
275,Wimbledon thriller stopped 45 minutes before grand slam's curfew,Men's fifth seed Taylor Fritz is left fuming after Wimbledon officials postpone his first-round clash with Giovanni Mpetshi-Perricard despite there being plenty of time left before the tournament's 11pm curfew.,2025-07-01,https://www.abc.net.au/news/2025-07-01/wimbledon-curfew-taylor-fritz-giovanni-mpetshi-perricard/105481906,ABC Australia,Australia,General
276,Dom Sheed delivered one of the AFL's greatest moments. It nearly never happened,"Dom Sheed retires after 165 games and one of the most memorable moments in AFL history, and despite becoming the defining kick of his career, that 2018 grand final goal almost never happened.",2025-07-01,https://www.abc.net.au/news/2025-07-01/dom-sheed-goal-2018-grand-final-nearly-never-happened/105481578,ABC Australia,Australia,Sports
277,"As Carlton weighs up coaching call, recent history suggests only one way to go",Carlton's incoming CEO Graham Wright has a big decision to make on who coaches the Blues next year. He only needs to look at his last job to figure out what direction to go in.,2025-07-01,https://www.abc.net.au/news/2025-07-01/afl-carlton-coach-analysis-voss-longmire-simpson/105459600,ABC Australia,Australia,General
278,The 'wholesome conversation' that made Shibasaki's Origin dream come true,A surprise phone call from an unknown number turned out to be Queensland coach Billy Slater telling Gehamat Shibasaki that he was going to make his debut in the State of Origin decider.,2025-07-01,https://www.abc.net.au/news/2025-07-01/gehamat-shibasaki-state-of-origin-debut/105481014,ABC Australia,Australia,Sports
279,Luai says 'whole chest was red and swollen' during scary hospital stay,"Jarome Luai heads to hospital hoping to leave the next day for the Wests Tigers match, only to be forced to stay for three days after a chest wound turns out to be something more sinister.",2025-06-30,https://www.abc.net.au/news/2025-07-01/rugby-league-jarome-luai-hospital-staph-infection-origin-iii/105480054,ABC Australia,Australia,General
280,'It was unsafe': Coach weighs in on SCG surface as AFL looks at moving games,"Fremantle coach Justin Longmuir says the safety of players is at risk at the SCG, as the AFL brings in experts to look into the dangerous turf.",2025-06-30,https://www.abc.net.au/news/2025-07-01/afl-scg-surface-unsafe-as-fixture-change-considered/105479996,ABC Australia,Australia,Sports
281,'Didn't think I could do it justice': Fittler pulls out of Kangaroos coaching race,"Brad Fittler turns down the opportunity to replace Mal Meninga as the next Kangaroos coach, leaving Cameron Smith as the front-runner for the role.",2025-06-30,https://www.abc.net.au/news/2025-07-01/rugby-league-brad-fittler-out-kangaroos-coaching-race/105479994,ABC Australia,Australia,General
282,Popyrin 'numb' after being dumped out of Wimbledon by British world number 461,Alexei Popyrin is one of multiple seeded stars to crash out of Wimbledon at the first time of asking in a nightmare opening day for Australians at the All England Club.,2025-06-30,https://www.abc.net.au/news/2025-07-01/tennis-wimbledon-day-1-wrap-popyrin-alcaraz-medvedev/104991958,ABC Australia,Australia,General
283,Basketballer going viral for goth make-up wants to show sport is for all,"Caitlin Cunningham, aka Caitlin ""Dark"", has attracted global attention for sporting full goth make-up on the basketball court — and they want others to embrace self-expression.",2025-06-30,https://www.abc.net.au/news/2025-07-01/caitlin-cunningham-health-goth-basketball-caitlin-dark/105477712,ABC Australia,Australia,Sports
284,Tom Lynch sent directly to AFL Tribunal for wild strike on opponent,Richmond star Tom Lynch is facing the prospect of a lengthy ban after his strike on Jordon Butts earned him a direct ticket to the AFL Tribunal.,2025-06-30,https://www.abc.net.au/news/2025-06-30/afl-tom-lynch-sent-to-tribunal-jordon-butts-strike/105478964,ABC Australia,Australia,Sports
285,Anonymous survey shows players still don't trust Netball Australia,An anonymous survey conducted by the players' association indicates just 12 per cent of Super Netball athletes feel comfortable raising concerns with the national sporting body.,2025-06-30,https://www.abc.net.au/news/2025-06-30/super-netball-round-up-round-12-survey-mistrust-jo-harten-200/105478118,ABC Australia,Australia,Sports
286,"Ahead of its biggest season yet, the NRLW is walking a fine balance","With two new teams joining the league, the NRLW has doubled in size in just over three years. Can the bigger competition be better?",2025-06-30,https://www.abc.net.au/news/2025-06-30/nrlw-season-broncos-roosters-warriors-bulldogs/105478568,ABC Australia,Australia,General
287,"Carlton boss declares Voss safe for 2025, won't guarantee anything beyond","Carlton president Rob Priestley says the club will make a ""calm and rational"" decision on who coaches the side beyond 2025 after a disappointing season.",2025-06-30,https://www.abc.net.au/news/2025-06-30/afl-carlton-president-michael-voss-graham-wright-coaching-call/105478398,ABC Australia,Australia,General
288,What’s on in Yucatán and the Riviera Maya in July?,"Swim, sweat, savor and get in touch with your spiritual side as we take a look at some of the coolest activities in the region this month. The post What’s on in Yucatán and the Riviera Maya in July? appeared first on Mexico News Daily",2025-07-02,https://mexiconewsdaily.com/mexico-living/whats-on-in-yucatan-and-the-riviera-maya-in-july-2025/,Mexico News Daily,Mexico,General
289,MND Local: San Miguel de Allende July news roundup,"Catch up with San Miguel de Allende's local news for July as the city beefs up security, raises bus fares and gears up for a week-long culture festival. The post MND Local: San Miguel de Allende July news roundup appeared first on Mexico News Daily",2025-07-02,https://mexiconewsdaily.com/news/san-miguel-de-allende-local-news-roundup-july-2025/,Mexico News Daily,Mexico,General
290,Sheinbaum addresses ‘Alligator Alcatraz’ and motorcycle safety concerns: Tuesday’s mañanera recapped,Sheinbaum took a question from a reporter about Trump's new immigrant detention center in the Florida Everglades and shared that she is working on a national campaign to reduce motorbike accidents. The post Sheinbaum addresses ‘Alligator Alcatraz’ and motorcycle safety concerns: Tuesday’s mañanera recapped appeared first on Mexico News Daily,2025-07-02,https://mexiconewsdaily.com/politics/sheinbaum-alligator-alcatraz-tuesdays-mananera-recapped/,Mexico News Daily,Mexico,General
291,Mexico slashes budget deficit by US $8.5B as tax collection surges 8.9%,A 38.4% boost in revenue from import taxes and a 5.3% decrease in public spending from January-May helped to majorly reduce Mexico's budget deficit. The post Mexico slashes budget deficit by US $8.5B as tax collection surges 8.9% appeared first on Mexico News Daily,2025-07-02,https://mexiconewsdaily.com/news/mexico-slashes-budget-deficit/,Mexico News Daily,Mexico,General
292,Number of cross-border workers from Baja California drops 20%,"INEGI data showed that Baja California residents who commute regularly to work in Southern California stood at 70,642 in Q1 of 2025, down from 87,190 in the first quarter of 2024. The post Number of cross-border workers from Baja California drops 20% appeared first on Mexico News Daily",2025-07-01,https://mexiconewsdaily.com/news/cross-border-workers-baja-california-drop-20/,Mexico News Daily,Mexico,General
293,Mexico-to-US cattle shipments to restart after tense battle with screwworm,"The flow of cattle, bison and horses will be phased in on a port-by-port basis, after it was shut down in May due to a renewed threat of screwworm infestation. The post Mexico-to-US cattle shipments to restart after tense battle with screwworm appeared first on Mexico News Daily",2025-07-01,https://mexiconewsdaily.com/business/mexico-to-us-cattle-shipments/,Mexico News Daily,Mexico,General
294,Visa suspends international transactions made with CIBanco cards,CIBanco was among three Mexican financial institutions that were sanctioned by the U.S. Department of Treasury last Wednesday and accused of laundering millions of dollars for drug cartels. The post Visa suspends international transactions made with CIBanco cards appeared first on Mexico News Daily,2025-07-01,https://mexiconewsdaily.com/business/visa-suspends-international-transactions-cibanco-cards/,Mexico News Daily,Mexico,General
295,20 killed in gruesome massacre attributed to ‘Los Mayos’ in Culiacán,"The massacre of 20 people, five of whom were decapitated, is the deadliest single episode of violence of what has widely been described as a ""war"" between ""Los Chapitos"" and ""Los Mayos."" The post 20 killed in gruesome massacre attributed to ‘Los Mayos’ in Culiacán appeared first on Mexico News Daily",2025-07-01,https://mexiconewsdaily.com/news/20-killed-gruesome-massacre-los-mayos-culiacan/,Mexico News Daily,Mexico,General
296,What’s on in Oaxaca in July?,"It's Guelaguetza season, so expect the jewel of the southwest to be at its very best. The post What’s on in Oaxaca in July? appeared first on Mexico News Daily",2025-07-01,https://mexiconewsdaily.com/lifestyle/whats-on-in-oaxaca-in-july-2025/,Mexico News Daily,Mexico,General
297,Trading Zihuatanejo’s bustle for a quieter life in a small Mexican town,Longtime Ixtapa-Zihuatanejo resident Elisabeth Ashe recently built herself a home in the small nearby town of El Coacoyul. It's been both an adjustment and a discovery. The post Trading Zihuatanejo’s bustle for a quieter life in a small Mexican town appeared first on Mexico News Daily,2025-07-01,https://mexiconewsdaily.com/mexico-living/expat-life-in-a-small-mexican-town/,Mexico News Daily,Mexico,General
298,'Muffled boom & ... ': Boeing 737 plummets nearly 26k feet; passenger writes will,,2025-07-02,https://timesofindia.indiatimes.com/world/rest-of-world/a-muffled-boom-and-boeing-737-plummets-nearly-26000-feet-fearing-death-passenger-writes-will/articleshow/122197877.cms,Times of India,Unknown,General
299,Cong 'unity show' flatlines? Shivakumar backs Siddaramaiah; says 'no option',"Tensions within the Karnataka Congress resurfaced as DK Shivakumar reluctantly pledged support to Chief Minister Siddaramaiah, despite earlier leadership change expectations. This development follows assurances from the party high command that Siddaramaiah will complete his full term, dismissing speculations of internal rifts and leadership shifts. The party is trying to project a united front amidst ongoing speculation.",2025-07-02,https://timesofindia.indiatimes.com/india/congress-unity-show-flatlines-dk-shivakumar-backs-siddaramaiah-cites-no-option/articleshow/122203048.cms,Times of India,Unknown,Politics
300,'Successor must be approved by us': China reacts strongly to Dalai Lama's remarks,"China insists on approving the next Dalai Lama. However, the current Dalai Lama says the selection should follow Tibetan Buddhist traditions. He reiterated this ahead of his 90th birthday. The Dalai Lama has entrusted the Gaden Phodrang Trust with overseeing the search. The current Dalai Lama fled to India in 1959.",2025-07-02,https://timesofindia.indiatimes.com/india/china-vs-dalai-lama-beijing-says-govt-to-appoint-next-buddhist-spiritual-leader-claims-name-to-come-from-golden-urn/articleshow/122200351.cms,Times of India,China,General
301,'Will be next job': Trump proposes deporting US citizens with criminal offenses,,2025-07-02,https://timesofindia.indiatimes.com/world/us/will-be-next-job-trump-proposes-deporting-us-citizens-with-criminal-offenses-says-will-find-out-legality/articleshow/122203953.cms,Times of India,United States,Politics
302,Trusting ChatGPT too much? OpenAI CEO to users; ‘It should be used like a… ’,"OpenAI CEO Sam Altman cautions users against over-reliance on ChatGPT, highlighting its tendency to 'hallucinate' and produce unreliable information. Despite ongoing advancements and new features, Altman acknowledges the technology's limitations and emphasizes the need for transparency. He also reversed his stance on AI hardware, suggesting that current computers are inadequate for an AI-driven world.",2025-06-30,https://timesofindia.indiatimes.com/technology/tech-news/openai-ceo-sam-altman-asks-users-not-to-trust-chatgpt-much-it-should-be/articleshow/122154216.cms,Times of India,Saint Kitts and Nevis,Technology
303,"IND vs ENG: 'Daftest selection decision' - Social media on Bumrah, Kuldeep, Sai absences","India made significant changes for the second Test against England, dropping Sai Sudharsan after his underwhelming debut and surprisingly excluding Kuldeep Yadav. Jasprit Bumrah is rested for workload management, leading to Akash Deep's inclusion alongside Washington Sundar and Nitish Kumar Reddy.",2025-07-02,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-daftest-selection-decision-social-media-goes-bezerk-after-bumrah-kuldeep-and-sai-absences/articleshow/122203416.cms,Times of India,India,General
304,"Women fight in Kalyan-CST local train, video goes viral- Watch","A video showing women fighting on a Kalyan-CST local train near Dombivli has gone viral. The altercation reportedly began over an unknown dispute, escalating into a physical fight where one woman was seen grabbing another's hair.",2025-07-02,https://timesofindia.indiatimes.com/city/mumbai/women-fight-in-cst-kalyan-local-train-video-goes-viral-on-social-media/articleshow/122189806.cms,Times of India,Unknown,General
305,'Outrageous': Lawyer sips beer during virtual hearing; faces contempt proceedings,"The Gujarat High Court initiated contempt proceedings against senior counsel Bhaskar Tanna after a video surfaced showing him drinking from a beer mug and talking on the phone during a virtual hearing. The court deemed Tanna's behavior ""outrageous and glaring,"" emphasizing the potential damage to the rule of law if such actions are ignored.",2025-07-02,https://timesofindia.indiatimes.com/india/outrageous-lawyers-sips-beer-during-virtual-hearing-gujarat-hc-begins-contempt-proceedings/articleshow/122202731.cms,Times of India,Unknown,General
306,Microsoft layoffs: Sales head to go on 8 weeks leave; company says will be back with …,"Microsoft is set to implement significant layoffs, primarily impacting its sales and marketing division, as part of an ongoing restructuring effort amid substantial AI investments. This move coincides with Chief Commercial Officer Judson Althoff's planned eight-week sabbatical, scheduled to conclude in September. The layoffs represent the third major workforce reduction this year for the tech giant.",2025-07-02,https://timesofindia.indiatimes.com/technology/tech-news/microsoft-layoffs-sales-head-to-go-on-8-weeks-leave-company-says-will-be-back-with-/articleshow/122196858.cms,Times of India,Unknown,General
307,2nd Test: 'You have best fast bowler in world.' - Former India coach fumes,"Former India coach Ravi Shastri has criticized the team management's decision to rest Jasprit Bumrah for a crucial Test match. Shastri questioned the logic of benching the world's best fast bowler after a week's rest, especially given India's recent Test losses.",2025-07-02,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-you-have-the-best-fast-bowler-in-the-world-former-india-coach-fumes-over-jasprit-bumrahs-omission/articleshow/122203488.cms,Times of India,India,Sports
308,Ousted B'desh PM Sheikh Hasina sentenced to 6-month jail term,"The International Crimes Tribunal (ICT) in Bangladesh has sentenced ousted Prime Minister Sheikh Hasina to six months in prison for contempt of court. The tribunal-1, led by Justice Md Golam Mortuza Mozumder, also sentenced Shakil Akand Bulbul to two months in prison. This marks Hasina's first conviction since leaving office and the country 11 months prior.",2025-07-02,https://timesofindia.indiatimes.com/world/south-asia/sheikh-hasina-sentenced-in-contempt-case-ict-hands-ex-bangladesh-pm-6-month-jail-term-first-conviction-since-exit/articleshow/122201862.cms,Times of India,Bangladesh,Politics
309,Jockey Peta Tait dies in Melbourne stable accident; tributes pour in,"The Australian horse racing community mourns the tragic loss of former jockey Peta Tait, who died in a workplace accident at a Cranbourne stable. The incident occurred when she was struck by a horse while working as a stable hand. Tributes have poured in, remembering Tait as a dedicated and passionate horsewoman.",2025-07-02,https://timesofindia.indiatimes.com/sports/international-sports/one-in-a-million-jockey-peta-tait-passes-away-in-shocking-melbourne-stable-accident/articleshow/122203696.cms,Times of India,Unknown,General
310,Trump's warning to Elon Musk on 'Big Beautiful Bill': 'May have to close up shop ...',"Donald Trump has escalated his feud with Elon Musk, threatening to withdraw federal subsidies from Musk's companies and suggesting he return to South Africa. This stems from Musk's criticism of the ""Big Beautiful Bill,"" which Trump supports, and Musk's threat to form a new political party. Musk, in turn, advocates for eliminating all subsidies, even those benefiting his own ventures.",2025-07-01,https://timesofindia.indiatimes.com/technology/tech-news/elon-may-have-to-close-up-shop-and-head-back-home-to-south-africa-if-donald-trumps-warning-to-tesla-chief-amid-big-beautiful-bill-feud/articleshow/122180821.cms,Times of India,South Africa,General
311,"Kolkata horror: Detective dept to take over case, say cops","Kolkata Police's Detective Department is now investigating the gangrape of a law student within a south Kolkata college. The survivor, a Trinamool student activist, was allegedly lured with a promise of a key post and then assaulted by three individuals, including a former student and current staff member.",2025-07-02,https://timesofindia.indiatimes.com/city/kolkata/law-college-gang-rape-detective-department-to-take-over-case-say-kolkata-police/articleshow/122201828.cms,Times of India,Unknown,General
312,REVEALED! Which Test will Bumrah play? Shubman finally answers the big question,India's pace bowler Jasprit Bumrah is set to rejoin the team for the third Test against England. The match will be held at Lord's next week. Shubman Gill confirmed Bumrah's return. Bumrah was rested for the second Test as part of workload management. Three changes were made to the team for the second Test.,2025-07-02,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/revealed-which-test-will-jasprit-bumrah-play-shubman-gill-finally-answers-the-big-question/articleshow/122203935.cms,Times of India,India,General
313,"Cheer for middle class soon? GST rates may come down on household items, say reports","The Goods and Services Tax slabs may be revamped soon, according to media reports. The government is planning to lower GST rates for household items, the reports claim. Gross GST collections reached a record high in fiscal year 2024-25.",2025-07-02,https://timesofindia.indiatimes.com/business/india-business/cheer-for-middle-class-soon-after-income-tax-relief-gst-rates-may-come-down-on-household-items-say-reports/articleshow/122201359.cms,Times of India,Unknown,General
314,Viral video: 'Jija kaun hai Indian team ka?' - Gambhir and Pant reveal,"The Great Indian Kapil Show's upcoming episode features Rishabh Pant, coach Gautam Gambhir, Yuzvendra Chahal, and Abhishek Sharma. Pant humorously declares, ""Don't take me for a sage."" Gambhir jests about needing the players' permission and explains his serious demeanor allows others to enjoy. The cricketers playfully reveal Mohammed Shami as the biggest complainer, with Gambhir adding Shami misses his brother-in-law.",2025-07-02,https://timesofindia.indiatimes.com/sports/cricket/news/viral-video-jija-kaun-hai-indian-team-ka-gautam-gambhir-and-rishabh-pant-reveal/articleshow/122202318.cms,Times of India,Unknown,General
